2.96657	2.71629	2.53441	2.3934	2.25014	2.10232	1.98584	1.86232	1.73464	1.63983	1.51903	1.43253	1.3373	1.25532	1.19674	1.13955	1.10453	1.08973	1.09975	1.12269	1.16836	1.22044	1.30132	1.38141	1.47037	1.57374	1.67342	1.78378	1.90543	2.02547	2.16059	2.30259	2.44368	2.59321	2.8317	
2.9204	2.66647	2.47847	2.35352	2.21048	2.07854	1.93374	1.81456	1.68812	1.58438	1.48211	1.38265	1.28778	1.21481	1.14683	1.09556	1.05955	1.04332	1.05235	1.07726	1.12348	1.17957	1.25267	1.32958	1.42062	1.52868	1.63467	1.7444	1.86132	1.98292	2.1231	2.26066	2.39871	2.5416	2.79486	
2.90134	2.65704	2.47448	2.32637	2.18081	2.04536	1.90355	1.78723	1.67004	1.54881	1.44868	1.35327	1.26473	1.19049	1.11469	1.06704	1.03143	1.01509	1.02251	1.04829	1.09137	1.1448	1.22638	1.30455	1.39543	1.49357	1.60867	1.71512	1.84244	1.97154	2.09076	2.23266	2.37979	2.52621	2.77925	
2.87791	2.64719	2.46172	2.3176	2.15481	2.03749	1.89755	1.77466	1.65516	1.54292	1.45244	1.34272	1.25433	1.17444	1.10348	1.04875	1.01486	1.00007	1.00912	1.03719	1.07544	1.13891	1.20996	1.30302	1.38883	1.48061	1.59288	1.70387	1.81965	1.94704	2.07603	2.23084	2.37707	2.5094	2.74947	
2.88253	2.65244	2.4663	2.32658	2.16375	2.03926	1.90506	1.78192	1.66614	1.55477	1.45629	1.3601	1.27147	1.18548	1.1198	1.06638	1.0308	1.01471	1.02046	1.05026	1.09169	1.15197	1.21592	1.30719	1.39344	1.48331	1.60272	1.71212	1.83325	1.94615	2.08964	2.23299	2.38122	2.52457	2.75406	
2.9158	2.6701	2.50351	2.33892	2.20329	2.07252	1.92277	1.80195	1.69501	1.58377	1.48225	1.38414	1.29164	1.21529	1.14521	1.09571	1.05984	1.04383	1.04839	1.07718	1.12526	1.17464	1.25156	1.32922	1.4163	1.51407	1.6365	1.73912	1.85271	1.97402	2.11358	2.24094	2.40968	2.53978	2.77667	
2.94085	2.70783	2.53307	2.38076	2.22937	2.10191	1.9663	1.84733	1.72871	1.61837	1.51781	1.42708	1.33825	1.25858	1.19456	1.14486	1.1127	1.08872	1.09475	1.12525	1.17251	1.22489	1.28518	1.36905	1.46493	1.56165	1.66959	1.77563	1.8953	2.02039	2.1528	2.30074	2.42637	2.6002	2.82178	
3.00921	2.75993	2.58028	2.43132	2.30219	2.15388	2.03179	1.89168	1.78178	1.67534	1.5822	1.47399	1.39235	1.31862	1.25253	1.2031	1.16644	1.15063	1.15427	1.18292	1.22295	1.27805	1.34759	1.42759	1.5083	1.60877	1.72329	1.8344	1.95279	2.06991	2.20931	2.33593	2.47822	2.64984	2.89345	
3.0974	2.82693	2.62933	2.50204	2.34172	2.21708	2.08315	1.95793	1.84013	1.72452	1.62763	1.53016	1.44164	1.37915	1.31108	1.26143	1.22883	1.21725	1.22024	1.24614	1.28864	1.33883	1.40818	1.48376	1.57744	1.67207	1.77901	1.89243	2.00167	2.13597	2.26116	2.40539	2.55347	2.68969	2.97222	
3.16737	2.87885	2.72506	2.54022	2.41422	2.29543	2.14757	2.02309	1.91505	1.7947	1.69502	1.59832	1.51631	1.44721	1.39122	1.33655	1.30631	1.2825	1.293	1.32166	1.35994	1.41233	1.4744	1.55828	1.65313	1.74113	1.8479	1.94976	2.07986	2.2072	2.34358	2.46187	2.63998	2.79151	3.0464	
3.24645	2.99291	2.80787	2.64134	2.49689	2.35347	2.22478	2.09328	1.98382	1.87467	1.77256	1.67963	1.59393	1.52278	1.4646	1.41337	1.38424	1.37217	1.38215	1.39662	1.43603	1.49533	1.55604	1.63829	1.7361	1.82293	1.92656	2.03899	2.15532	2.27604	2.4248	2.53457	2.70248	2.8633	3.12149	
3.35419	3.07463	2.89829	2.7292	2.58686	2.45394	2.30635	2.18034	2.05914	1.96226	1.86996	1.76977	1.67629	1.59628	1.55314	1.49641	1.46442	1.45273	1.46665	1.48542	1.52849	1.5698	1.64731	1.7273	1.81002	1.90297	2.00786	2.10981	2.22877	2.37281	2.48342	2.64423	2.79056	2.96216	3.21661	
3.48163	3.18746	2.99688	2.84918	2.70009	2.54092	2.40017	2.27419	2.15386	2.05471	1.95472	1.85818	1.77779	1.69473	1.64365	1.59201	1.5585	1.54078	1.55124	1.57665	1.61179	1.68563	1.73923	1.81463	1.90415	1.99563	2.09876	2.2162	2.32686	2.44826	2.5811	2.73739	2.89607	3.04106	3.32806	
3.60593	3.33087	3.13459	2.9525	2.79309	2.63579	2.51139	2.37987	2.27015	2.1593	2.05762	1.95777	1.87506	1.80023	1.7417	1.68678	1.65585	1.64433	1.64696	1.68179	1.72544	1.77536	1.8419	1.91497	2.00521	2.10211	2.18961	2.31756	2.42934	2.55893	2.69374	2.83052	2.99922	3.16045	3.46063	
3.7622	3.46958	3.25311	3.10599	2.92765	2.75753	2.63746	2.49302	2.36974	2.25853	2.14754	2.05907	1.98323	1.90214	1.84788	1.7935	1.76541	1.74972	1.75751	1.7764	1.81672	1.87905	1.95365	2.03773	2.11063	2.20053	2.29845	2.42549	2.52687	2.66152	2.83117	2.95671	3.10615	3.27547	3.57091	
3.93073	3.58971	3.38895	3.21698	3.0368	2.8911	2.73826	2.60335	2.49058	2.37135	2.28865	2.16762	2.09912	2.00348	1.94276	1.90422	1.87588	1.86308	1.86768	1.89305	1.9301	1.98254	2.05841	2.13664	2.23523	2.32026	2.42159	2.5517	2.65574	2.78204	2.92665	3.07909	3.26259	3.4306	3.72131	
4.32175	3.87089	3.64064	3.41548	3.24624	3.05275	2.91873	2.78032	2.66954	2.53087	2.4318	2.34142	2.23724	2.16191	2.09101	2.04418	2.02535	2.00093	2.01156	2.05121	2.08493	2.14102	2.21863	2.28415	2.38144	2.473	2.58564	2.67837	2.83845	2.99072	3.11394	3.29231	3.44346	3.61072	3.98061	
